open,close,high,low,vol,amount,date,code,volume
180.5,175.01,180.95,173.88,48746.0,861046656.0,2026-05-14,688018,48746.0
175.01,178.43,185.58,172.5,75607.0,1351340544.0,2026-05-15,688018,75607.0
178.43,183.79,188.68,176.01,83904.0,1538494592.0,2026-05-18,688018,83904.0
181.96,189.0,191.48,176.05,92481.0,1707112832.0,2026-05-19,688018,92481.0
186.88,188.58,191.88,182.21,80982.0,1506207232.0,2026-05-20,688018,80982.0
188.58,177.72,194.57,177.0,99395.0,1863976448.0,2026-05-21,688018,99395.0
181.01,183.0,183.86,177.0,58093.0,1051837504.0,2026-05-22,688018,58093.0
182.01,186.11,187.8,178.98,62736.0,1156319616.0,2026-05-25,688018,62736.0
185.08,183.45,185.28,177.0,63966.0,1156896384.0,2026-05-26,688018,63966.0
183.5,181.08,192.5,180.2,76930.0,1432345472.0,2026-05-27,688018,76930.0
178.5,179.13,181.88,173.58,64242.0,1144668544.0,2026-05-28,688018,64242.0
181.3,167.6,181.87,166.0,74344.0,1276776832.0,2026-05-29,688018,74344.0
170.92,164.78,175.68,164.28,60319.0,1031339968.0,2026-06-01,688018,60319.0
165.11,162.72,165.94,158.5,46961.0,761313408.0,2026-06-02,688018,46961.0
165.64,168.0,171.72,164.24,58702.0,984765248.0,2026-06-03,688018,58702.0
165.55,168.6,174.0,162.77,40674.0,689475072.0,2026-06-04,688018,40674.0
118.5,120.25,123.69,117.07,59395.0,719727616.0,2026-06-05,688018,59395.0
114.0,115.01,117.72,110.69,84914.0,970246144.0,2026-06-08,688018,84914.0
